source,target,weight,cost
Afflalo,N. Vucevic,172,0.005813953488372093
Afflalo,Nene,152,0.006578947368421052
Afflalo,R. Balkman,2,0.5
Afflalo,R. Felton,2,0.5
Afflalo,R. Fernandez,19,0.05263157894736842
Afflalo,R. Foye,3,0.3333333333333333
Afflalo,R. Gay,16,0.0625
Afflalo,R. Hamilton,14,0.07142857142857142
Afflalo,R. Lopez,36,0.027777777777777776
Afflalo,R. Murray,2,0.5
Afflalo,R. Price,2,0.5
Afflalo,R. Purvis,2,0.5
Afflalo,R. Stuckey,14,0.07142857142857142
Afflalo,R. Wallace,19,0.05263157894736842
Afflalo,S. Blake,12,0.08333333333333333
Afflalo,S. Labissiere,2,0.5
Afflalo,S. Mack,8,0.125
Afflalo,S. Vujacic,17,0.058823529411764705
Afflalo,S. Williams,6,0.16666666666666666
Afflalo,T. Harris,62,0.016129032258064516
Afflalo,T. Lawson,213,0.004694835680751174
Afflalo,T. Mozgov,30,0.03333333333333333
Afflalo,T. Prince,35,0.02857142857142857
Afflalo,T. Ross,3,0.3333333333333333
Afflalo,V. Oladipo,74,0.013513513513513514
Afflalo,W. Bynum,10,0.1
Afflalo,W. Cauley-Stein,14,0.07142857142857142
Afflalo,W. Chandler,85,0.011764705882352941
Afflalo,W. Herrmann,15,0.06666666666666667
Afflalo,W. Iwundu,2,0.5
Agbaji,B. Brown,9,0.1111111111111111
Agbaji,B. Fernando,2,0.5
Agbaji,B. Ingram,15,0.06666666666666667
Agbaji,B. Saraf,2,0.5
Agbaji,C. Boucher,10,0.1
Agbaji,C. Sexton,26,0.038461538461538464
Agbaji,C. Swider,2,0.5
Agbaji,D. Jones,4,0.25
Agbaji,D. Mitchell,14,0.07142857142857142
Agbaji,D. Sharpe,4,0.25
Agbaji,D. Wolf,10,0.1
Agbaji,G. Dick,75,0.013333333333333334
Agbaji,G. Nelson,2,0.5
Agbaji,G. Temple,6,0.16666666666666666
Agbaji,G. Trent Jr.,12,0.08333333333333333
Agbaji,I. Quickley,28,0.03571428571428571
Agbaji,J. Battle,23,0.043478260869565216
Agbaji,J. Clarkson,13,0.07692307692307693
Agbaji,J. Collins,8,0.125
Agbaji,J. Juzang,6,0.16666666666666666
Agbaji,J. Minott,4,0.25
Agbaji,J. Mogbo,7,0.14285714285714285
Agbaji,J. Nwora,2,0.5
Agbaji,J. Poeltl,22,0.045454545454545456
Agbaji,J. Shead,34,0.029411764705882353
Agbaji,J. Toscano-Anderson,2,0.5
Agbaji,J. Vanderbilt,5,0.2
Agbaji,J. Walter,16,0.0625
Agbaji,J. Wilson,6,0.16666666666666666
Agbaji,K. Dunn,20,0.05
Agbaji,K. George,17,0.058823529411764705
Agbaji,K. Olynyk,70,0.014285714285714285
Agbaji,L. Markkanen,28,0.03571428571428571
Agbaji,L. Samanic,3,0.3333333333333333
Agbaji,M. Conley,5,0.2
Agbaji,M. Williams,3,0.3333333333333333
Agbaji,N. Alexander-Walker,2,0.5
Agbaji,N. Clowney,2,0.5
Agbaji,N. Traore,3,0.3333333333333333
Agbaji,O. Robinson,2,0.5
Agbaji,O. Yurtseven,2,0.5
Agbaji,R. Barrett,54,0.018518518518518517
Agbaji,R. Gay,7,0.14285714285714285
Agbaji,S. Barnes,29,0.034482758620689655
Agbaji,S. Fontecchio,21,0.047619047619047616
Agbaji,S. Mamukelashvili,10,0.1
Agbaji,T. Etienne,3,0.3333333333333333
Agbaji,T. Horton-Tucker,28,0.03571428571428571
Agbaji,T. Mann,3,0.3333333333333333
Agbaji,U. Azubuike,8,0.125
Agbaji,W. Kessler,28,0.03571428571428571
Agbaji,Z. Williams,2,0.5
Ager,A. Croshere,2,0.5
Ager,A. Johnson,2,0.5
Ager,B. Lopez,2,0.5
Ager,D. Diop,2,0.5
Ager,D. George,2,0.5
Ager,D. Harris,2,0.5
Ager,D. Mbenga,2,0.5
Ager,D. Nowitzki,2,0.5
Ager,G. Buckner,2,0.5
Ager,J. Barea,3,0.3333333333333333
Ager,J. Howard,2,0.5
Ager,J. Terry,2,0.5
Ager,J. Yi,2,0.5
Ager,M. Williams,3,0.3333333333333333
Ager,N. Pekovic,2,0.5
Ager,P. Mensah-Bonsu,2,0.5
Ager,R. Anderson,3,0.3333333333333333
Ager,S. Williams,4,0.25
Ahearn,A. Burks,4,0.25
Ahearn,A. Tolliver,3,0.3333333333333333
Ahearn,B. Jones,2,0.5
Ahearn,C. Quinn,4,0.25
Ahearn,D. Cook,6,0.16666666666666666
Ahearn,E. Barron,4,0.25
Ahearn,E. Freedom,2,0.5
Ahearn,G. Hill,2,0.5
Ahearn,J. Anthony,4,0.25
Ahearn,K. Powell,5,0.2
Ahearn,M. Blount,3,0.3333333333333333
Ahearn,R. Davis,11,0.09090909090909091
Ahearn,S. Lasme,4,0.25
Ajinca,A. Aminu,8,0.125
Ajinca,A. Davis,18,0.05555555555555555
Ajinca,A. Gee,5,0.2
Ajinca,A. Morrow,10,0.1
Ajinca,A. Rivers,5,0.2
Ajinca,B. Hield,5,0.2
Ajinca,B. Roberts,8,0.125
Ajinca,C. Diallo,2,0.5
Ajinca,D. Augustin,3,0.3333333333333333
Ajinca,D. Cunningham,32,0.03125
Ajinca,D. DeRozan,2,0.5
Ajinca,D. Diop,2,0.5
Ajinca,D. Jones,2,0.5
Ajinca,D. Miller,11,0.09090909090909091
Ajinca,D. Motiejunas,2,0.5
Ajinca,E. Davis,4,0.25
Ajinca,E. Gordon,33,0.030303030303030304
Ajinca,G. Mekel,2,0.5
Ajinca,J. Bayless,2,0.5
Ajinca,J. Fredette,4,0.25
Ajinca,J. Holiday,7,0.14285714285714285
Ajinca,J. Johnson,4,0.25
Ajinca,J. Kidd,3,0.3333333333333333
Ajinca,J. Withey,6,0.16666666666666666
Ajinca,L. Babbitt,17,0.058823529411764705
Ajinca,L. Barbosa,3,0.3333333333333333
Ajinca,L. Galloway,2,0.5
Ajinca,N. Cole,15,0.06666666666666667
Ajinca,O. Asik,10,0.1
Ajinca,Q. Pondexter,14,0.07142857142857142
Ajinca,R. Anderson,9,0.1111111111111111
Ajinca,S. Brown,2,0.5
Ajinca,S. Hill,4,0.25
Ajinca,S. Weems,3,0.3333333333333333
Ajinca,T. Douglas,20,0.05
Ajinca,T. Evans,38,0.02631578947368421
Ajinca,T. Frazier,5,0.2
Akognon,D. Nowitzki,2,0.5
Akoon-Purcell,M. Beasley,6,0.16666666666666666
Akoon-Purcell,T. Lydon,6,0.16666666666666666
Akoon-Purcell,T. Welsh,2,0.5
Al. Johnson,C. Quinn,5,0.2
Al. Johnson,D. Cook,3,0.3333333333333333
Al. Johnson,D. Wade,2,0.5
Al. Johnson,D. Wright,2,0.5
Al. Johnson,M. Blount,2,0.5
Al. Johnson,M. Miller,2,0.5
Al. Johnson,P. Gasol,4,0.25
Al. Johnson,R. Davis,4,0.25
Al. Johnson,S. Marion,2,0.5
Al. Johnson,S. O'Neal,2,0.5
Al. Johnson,S. Swift,2,0.5
Al. Johnson,U. Haslem,4,0.25
Al. Williams,D. Ewing,2,0.5
Al. Williams,T. Thomas,4,0.25
Alabi,B. Uzoh,2,0.5
Alabi,G. Forbes,5,0.2
Alabi,J. Dorsey,2,0.5
Alabi,S. Gaines,2,0.5
Aldama,B. Biyombo,6,0.16666666666666666
Aldama,B. Clarke,40,0.025
Aldama,C. Coward,23,0.043478260869565216
Aldama,C. Koloko,2,0.5
Aldama,C. Spencer,51,0.0196078431372549
Aldama,D. Bane,121,0.008264462809917356
Aldama,D. Brooks,32,0.03125
Aldama,D. Roddy,30,0.03333333333333333
Aldama,D. Rose,6,0.16666666666666666
Aldama,G. Jackson,69,0.014492753623188406
Aldama,J. Culver,8,0.125
Aldama,J. Gilyard,6,0.16666666666666666
Aldama,J. Huff,28,0.03571428571428571
Aldama,J. Jackson Jr.,167,0.005988023952095809
Aldama,J. Konchar,73,0.0136986301369863
Aldama,J. LaRavia,47,0.02127659574468085
Aldama,J. Landale,39,0.02564102564102564
Aldama,J. Morant,96,0.010416666666666666
Aldama,J. Nowell,7,0.14285714285714285
Aldama,J. Small,2,0.5
Aldama,J. Wells,99,0.010101010101010102
Aldama,K. Caldwell-Pope,39,0.02564102564102564
Aldama,K. Chandler,2,0.5
Aldama,K. Lofton Jr.,5,0.2
Aldama,K. Tillie,6,0.16666666666666666
Aldama,L. Kennard,95,0.010526315789473684
Aldama,L. Stevens,12,0.08333333333333333
Aldama,M. Bagley III,7,0.14285714285714285
Aldama,M. Hurt,3,0.3333333333333333
Aldama,M. Smart,15,0.06666666666666667
Aldama,O. Prosper,7,0.14285714285714285
Aldama,S. Adams,18,0.05555555555555555
Aldama,S. Merrill,3,0.3333333333333333
Aldama,S. Pippen Jr.,77,0.012987012987012988
Aldama,T. Jemison III,10,0.1
Aldama,T. Jones,33,0.030303030303030304
Aldama,V. Williams Jr.,59,0.01694915254237288
Aldama,X. Tillman,32,0.03125
Aldama,Y. Pons,3,0.3333333333333333
Aldama,Z. Edey,38,0.02631578947368421
Aldama,Z. Williams,28,0.03571428571428571
Aldemir,G. Robinson III,3,0.3333333333333333
Aldemir,H. Thompson,15,0.06666666666666667
Aldemir,I. Smith,7,0.14285714285714285
Aldemir,J. Grant,10,0.1
Aldemir,J. Sampson,4,0.25
Aldemir,K. McDaniels,3,0.3333333333333333
Aldemir,L. Drew II,2,0.5
Aldemir,M. Carter-Williams,2,0.5
Aldemir,N. Noel,4,0.25
Aldemir,R. Covington,15,0.06666666666666667
Aldemir,T. Robinson,4,0.25
Aldrich,A. Bargnani,4,0.25
Aldrich,A. Rivers,26,0.038461538461538464
Aldrich,A. Stoudemire,4,0.25
Aldrich,A. Wiggins,7,0.14285714285714285
Aldrich,B. Rush,3,0.3333333333333333
Aldrich,B. Udrih,4,0.25
Aldrich,C. Anthony,4,0.25
Aldrich,C. Early,12,0.08333333333333333
Aldrich,C. Parsons,3,0.3333333333333333
Aldrich,C. Paul,2,0.5
Aldrich,C. Wilcox,5,0.2
Aldrich,D. Cook,3,0.3333333333333333
Aldrich,D. Fisher,2,0.5
Aldrich,D. White,2,0.5
Aldrich,E. Maynor,3,0.3333333333333333
Aldrich,I. Shumpert,6,0.16666666666666666
Aldrich,J. Calderon,17,0.058823529411764705
Aldrich,J. Crawford,22,0.045454545454545456
Aldrich,J. Fredette,4,0.25
Aldrich,J. Green,11,0.09090909090909091
Aldrich,J. Harden,5,0.2
Aldrich,J. Redick,14,0.07142857142857142
Aldrich,J. Smith,22,0.045454545454545456
Aldrich,J. Tyler,2,0.5
Aldrich,K. Towns,5,0.2
Aldrich,L. Amundson,2,0.5
Aldrich,L. Galloway,23,0.043478260869565216
Aldrich,L. Mbah a Moute,2,0.5
Aldrich,L. Stephenson,9,0.1111111111111111
Aldrich,L. Thomas,12,0.08333333333333333
Aldrich,M. Georges-Hunt,5,0.2
Aldrich,M. Thornton,2,0.5
Aldrich,M. World Peace,2,0.5
Aldrich,N. Bjelica,12,0.08333333333333333
Aldrich,N. Collison,2,0.5
Aldrich,P. Patterson,2,0.5
Aldrich,P. Pierce,6,0.16666666666666666
Aldrich,P. Prigioni,15,0.06666666666666667
Aldrich,Q. Acy,4,0.25
Aldrich,R. Felton,2,0.5
Aldrich,R. Ivey,2,0.5
Aldrich,R. Ledo,2,0.5
Aldrich,S. Brown,2,0.5
Aldrich,S. Larkin,19,0.05263157894736842
Aldrich,S. Muhammad,11,0.09090909090909091
Aldrich,T. Douglas,3,0.3333333333333333
Aldrich,T. Hardaway Jr.,34,0.029411764705882353
Aldrich,T. Jones,5,0.2
Aldrich,T. Murry,2,0.5
Aldrich,T. Wear,15,0.06666666666666667
Aldrich,W. Johnson,24,0.041666666666666664
Aldrich,Z. LaVine,23,0.043478260869565216
Aldridge,A. Afflalo,21,0.047619047619047616
Aldridge,A. Crabbe,2,0.5
Aldridge,A. Miller,151,0.006622516556291391
Aldridge,B. Brown,9,0.1111111111111111
Aldridge,B. Diaw,9,0.1111111111111111
Aldridge,B. Forbes,212,0.0047169811320754715
Aldridge,B. Paul,7,0.14285714285714285
Aldridge,B. Roy,245,0.004081632653061225
Aldridge,C. Frye,10,0.1
Aldridge,C. Kaman,16,0.0625
Aldridge,C. McCollum,24,0.041666666666666664
Aldridge,C. Thomas,2,0.5
Aldridge,D. Bembry,7,0.14285714285714285
Aldridge,D. Bertans,52,0.019230769230769232
Aldridge,D. Cunningham,35,0.02857142857142857
Aldridge,D. DeRozan,152,0.006578947368421052
Aldridge,D. Dedmon,6,0.16666666666666666
Aldridge,D. Dickau,2,0.5
Aldridge,D. Green,174,0.005747126436781609
Aldridge,D. Lee,10,0.1
Aldridge,D. Lillard,277,0.0036101083032490976
Aldridge,D. Murray,90,0.011111111111111112
Aldridge,D. West,14,0.07142857142857142
Aldridge,D. White,109,0.009174311926605505
Aldridge,D. Wright,28,0.03571428571428571
Aldridge,E. Maynor,15,0.06666666666666667
Aldridge,G. Oden,24,0.041666666666666664
Aldridge,G. Wallace,62,0.016129032258064516
Aldridge,I. Udoka,4,0.25
Aldridge,J. Bayless,35,0.02857142857142857
Aldridge,J. Carter,6,0.16666666666666666
Aldridge,J. Crawford,63,0.015873015873015872
Aldridge,J. Dixon,19,0.05263157894736842
Aldridge,J. Flynn,5,0.2
Aldridge,J. Freeland,8,0.125
Aldridge,J. Green,5,0.2
Aldridge,J. Harden,10,0.1
Aldridge,J. Harris,14,0.07142857142857142
Aldridge,J. Hickson,48,0.020833333333333332
Aldridge,J. Howard,18,0.05555555555555555
Aldridge,J. Jack,31,0.03225806451612903
Aldridge,J. Johnson,11,0.09090909090909091
Aldridge,J. Jones,3,0.3333333333333333
Aldridge,J. Lauvergne,2,0.5
Aldridge,J. Poeltl,12,0.08333333333333333
Aldridge,J. Przybilla,42,0.023809523809523808
Aldridge,J. Simmons,31,0.03225806451612903
Aldridge,K. Anderson,58,0.017241379310344827
Aldridge,K. Durant,17,0.058823529411764705
Aldridge,K. Edwards,3,0.3333333333333333
Aldridge,K. Irving,14,0.07142857142857142
Aldridge,K. Johnson,11,0.09090909090909091
Aldridge,K. Leonard,214,0.004672897196261682
Aldridge,K. Thomas,4,0.25
Aldridge,L. Babbitt,15,0.06666666666666667
Aldridge,L. Walker IV,44,0.022727272727272728
Aldridge,M. Belinelli,98,0.01020408163265306
Aldridge,M. Bonner,2,0.5
Aldridge,M. Camby,38,0.02631578947368421
Aldridge,M. Ginobili,97,0.010309278350515464
Aldridge,M. Leonard,14,0.07142857142857142
Aldridge,M. Webster,127,0.007874015748031496
Aldridge,M. Williams,42,0.023809523809523808
Aldridge,N. Batum,599,0.001669449081803005
Aldridge,N. Laprovittola,3,0.3333333333333333
Aldridge,N. Smith,10,0.1
Aldridge,P. Gasol,60,0.016666666666666666
Aldridge,P. Mills,313,0.003194888178913738
Aldridge,P. Millsap,2,0.5
Aldridge,R. Felton,77,0.012987012987012988
Aldridge,R. Fernandez,153,0.006535947712418301
Aldridge,R. Gay,91,0.01098901098901099
Aldridge,R. Lopez,48,0.020833333333333332
Aldridge,R. Price,17,0.058823529411764705
Aldridge,S. Blake,292,0.003424657534246575
Aldridge,S. Curry,12,0.08333333333333333
Aldridge,S. Marks,2,0.5
Aldridge,S. Pavlovic,4,0.25
Aldridge,S. Rodriguez,23,0.043478260869565216
Aldridge,T. Duncan,24,0.041666666666666664
Aldridge,T. Johnson,3,0.3333333333333333
Aldridge,T. Lyles,46,0.021739130434782608
Aldridge,T. Outlaw,69,0.014492753623188406
Aldridge,T. Parker,76,0.013157894736842105
Aldridge,V. Claver,21,0.047619047619047616
Aldridge,V. Wafer,5,0.2
Aldridge,W. Barton,13,0.07692307692307693
Aldridge,W. Matthews,474,0.002109704641350211
Alexander,A. Bogut,8,0.125
Alexander,C. Bell,3,0.3333333333333333
Alexander,C. Villanueva,4,0.25
Alexander,D. Gadzuric,10,0.1
Alexander,D. Jones,3,0.3333333333333333
Alexander,D. Queen,2,0.5
Alexander,D. Šarić,2,0.5
Alexander,E. Moore,3,0.3333333333333333
Alexander,F. Elson,2,0.5
Alexander,F. Kaminsky,2,0.5
Alexander,H. Dickinson,2,0.5
Alexander,H. Tyson,11,0.09090909090909091
Alexander,H. Warrick,2,0.5
Alexander,J. Alvarado,3,0.3333333333333333
Alexander,J. Carter,5,0.2
Alexander,J. Hawkins,2,0.5
Alexander,J. Johnson,2,0.5
Alexander,J. Pickett,6,0.16666666666666666
Alexander,J. Poole,3,0.3333333333333333
Alexander,J. Strawther,3,0.3333333333333333
Alexander,K. Bogans,8,0.125
Alexander,L. Galloway,5,0.2
Alexander,L. Mbah a Moute,10,0.1
Alexander,L. Ridnour,8,0.125
Alexander,M. Allen,12,0.08333333333333333
Alexander,M. Peavy,8,0.125
Alexander,M. Porter Jr.,2,0.5
Alexander,P. Hall,3,0.3333333333333333
Alexander,R. Jefferson,8,0.125
Alexander,R. Sessions,12,0.08333333333333333
Alexander,S. Bey,2,0.5
Alexander,T. Lue,2,0.5
Alexander,Z. Nnaji,2,0.5
Alexander-Walker,A. Edwards,226,0.004424778761061947
Alexander-Walker,A. Newell,22,0.045454545454545456
Alexander-Walker,B. Bogdanovic,3,0.3333333333333333
Alexander-Walker,B. Ingram,84,0.011904761904761904
Alexander-Walker,C. Kispert,40,0.025
Alexander-Walker,C. Koloko,3,0.3333333333333333
Alexander-Walker,C. McCollum,57,0.017543859649122806
Alexander-Walker,C. Sexton,8,0.125
Alexander-Walker,D. Daniels,70,0.014285714285714285
Alexander-Walker,D. DiVincenzo,100,0.01
Alexander-Walker,D. Favors,6,0.16666666666666666
Alexander-Walker,D. Graham,41,0.024390243902439025
Alexander-Walker,D. House Jr.,8,0.125
Alexander-Walker,D. Louzada,3,0.3333333333333333
Alexander-Walker,D. Nix,5,0.2
Alexander-Walker,E. Bledsoe,15,0.06666666666666667
Alexander-Walker,E. Moore,18,0.05555555555555555
Alexander-Walker,E. Paschall,9,0.1111111111111111
Alexander-Walker,F. Jackson,35,0.02857142857142857
Alexander-Walker,G. Clark,14,0.07142857142857142
Alexander-Walker,G. Temple,17,0.058823529411764705
Alexander-Walker,G. Vincent,6,0.16666666666666666
Alexander-Walker,H. Jones,22,0.045454545454545456
Alexander-Walker,J. Alvarado,14,0.07142857142857142
Alexander-Walker,J. Butler,12,0.08333333333333333
Alexander-Walker,J. Clark,17,0.058823529411764705
Alexander-Walker,J. Clarkson,15,0.06666666666666667
Alexander-Walker,J. Hart,70,0.014285714285714285
Alexander-Walker,J. Hayes,116,0.008620689655172414
Alexander-Walker,J. Hernangomez,2,0.5
Alexander-Walker,J. Holiday,4,0.25
Alexander-Walker,J. Ingles,5,0.2
Alexander-Walker,J. Johnson,154,0.006493506493506494
Alexander-Walker,J. Kuminga,18,0.05555555555555555
Alexander-Walker,J. Landale,22,0.045454545454545456
Alexander-Walker,J. McDaniels,89,0.011235955056179775
Alexander-Walker,J. McLaughlin,29,0.034482758620689655
Alexander-Walker,J. Minott,10,0.1
Alexander-Walker,J. Nowell,6,0.16666666666666666
Alexander-Walker,J. Okafor,6,0.16666666666666666
Alexander-Walker,J. Randle,84,0.011904761904761904
Alexander-Walker,J. Redick,19,0.05263157894736842
Alexander-Walker,J. Valanciunas,60,0.016666666666666666
Alexander-Walker,J. Vanderbilt,6,0.16666666666666666
Alexander-Walker,K. Anderson,56,0.017857142857142856
Alexander-Walker,K. Lewis Jr.,28,0.03571428571428571
Alexander-Walker,K. Olynyk,6,0.16666666666666666
Alexander-Walker,K. Porziņģis,28,0.03571428571428571
Alexander-Walker,K. Towns,122,0.00819672131147541
Alexander-Walker,K. Wallace,11,0.09090909090909091
Alexander-Walker,K. Williams,11,0.09090909090909091
Alexander-Walker,L. Ball,18,0.05555555555555555
Alexander-Walker,L. Garza,15,0.06666666666666667
Alexander-Walker,L. Kennard,44,0.022727272727272728
Alexander-Walker,L. Markkanen,44,0.022727272727272728
Alexander-Walker,M. Beasley,34,0.029411764705882353
Alexander-Walker,M. Conley,85,0.011764705882352941
Alexander-Walker,M. Gueye,27,0.037037037037037035
Alexander-Walker,M. Morris,16,0.0625
Alexander-Walker,M. Potter,2,0.5
Alexander-Walker,N. Marshall,13,0.07692307692307693
Alexander-Walker,N. Melli,27,0.037037037037037035
Alexander-Walker,N. Reid,285,0.0035087719298245615
Alexander-Walker,O. Agbaji,15,0.06666666666666667
Alexander-Walker,O. Okongwu,98,0.01020408163265306
Alexander-Walker,P. Dozier,3,0.3333333333333333
Alexander-Walker,R. Dillingham,7,0.14285714285714285
Alexander-Walker,R. Gay,18,0.05555555555555555
Alexander-Walker,R. Gobert,112,0.008928571428571428
Alexander-Walker,R. O'Neale,3,0.3333333333333333
Alexander-Walker,S. Adams,6,0.16666666666666666
Alexander-Walker,S. Fontecchio,10,0.1
Alexander-Walker,S. Milton,8,0.125
Alexander-Walker,S. Thornwell,3,0.3333333333333333
Alexander-Walker,T. Brown Jr.,16,0.0625
Alexander-Walker,T. Prince,6,0.16666666666666666
Alexander-Walker,T. Satoransky,4,0.25
Alexander-Walker,T. Shannon Jr.,12,0.08333333333333333
Alexander-Walker,T. Warren,2,0.5
Alexander-Walker,T. Young,11,0.09090909090909091
Alexander-Walker,U. Azubuike,14,0.07142857142857142
Alexander-Walker,V. Krejčí,31,0.03225806451612903
Alexander-Walker,W. Gabriel,9,0.1111111111111111
Alexander-Walker,W. Hernangomez,40,0.025
Alexander-Walker,W. Iwundu,4,0.25
Alexander-Walker,W. Kessler,20,0.05
Alexander-Walker,Z. Cheatham,2,0.5
Alexander-Walker,Z. Risacher,67,0.014925373134328358
Alexander-Walker,Z. Williamson,54,0.018518518518518517
Alkins,A. Blakeney,5,0.2
Alkins,B. Sampson,3,0.3333333333333333
Alkins,C. Felicio,2,0.5
Alkins,C. Hutchison,3,0.3333333333333333
Alkins,J. Sampson,2,0.5
Alkins,R. Arcidiacono,3,0.3333333333333333
Alkins,R. Lopez,6,0.16666666666666666
Alkins,S. Harrison,7,0.14285714285714285
Allen,A. Afflalo,8,0.125
Allen,A. Baynes,2,0.5
Allen,A. Bradley,24,0.041666666666666664
Allen,A. Brooks,17,0.058823529411764705
Allen,A. Brown,10,0.1
Allen,A. Carter,11,0.09090909090909091
Allen,A. Coffey,11,0.09090909090909091
Allen,A. Crabbe,59,0.01694915254237288
Allen,A. Davis,10,0.1
Allen,A. Glyniadakis,2,0.5
Allen,A. Green,6,0.16666666666666666
Allen,A. Horford,4,0.25
Allen,A. Iguodala,20,0.05
Allen,A. Jefferson,42,0.023809523809523808
Allen,A. Moultrie,6,0.16666666666666666
Allen,A. Nader,3,0.3333333333333333
Allen,A. Nocioni,6,0.16666666666666666
Allen,A. Price,9,0.1111111111111111
Allen,A. Ray,5,0.2
Allen,A. Tolliver,3,0.3333333333333333
Allen,A. Trier,17,0.058823529411764705
Allen,A. Wright,11,0.09090909090909091
Allen,B. Bass,46,0.021739130434782608
Allen,B. Beal,113,0.008849557522123894
Allen,B. Bol,32,0.03125
Allen,B. Brown,2,0.5
Allen,B. Clarke,28,0.03571428571428571
Allen,B. Davies,8,0.125
Allen,B. Goodwin,6,0.16666666666666666
Allen,B. Gordon,15,0.06666666666666667
Allen,B. Lopez,68,0.014705882352941176
Allen,B. Nachbar,9,0.1111111111111111
Allen,B. Portis,90,0.011111111111111112
Allen,B. Scalabrine,32,0.03125
Allen,B. Thomas,4,0.25
Allen,B. Udrih,11,0.09090909090909091
Allen,B. Wright,8,0.125
Allen,C. Andersen,106,0.009433962264150943
Allen,C. Bell,11,0.09090909090909091
Allen,C. Billups,5,0.2
Allen,C. Bosh,110,0.00909090909090909
Allen,C. Budinger,10,0.1
Allen,C. Chiozza,5,0.2
Allen,C. Copeland,29,0.034482758620689655
Allen,C. Duhon,12,0.08333333333333333
Allen,C. Gillespie,51,0.0196078431372549
Allen,C. Jenkins,2,0.5
Allen,C. LeVert,168,0.005952380952380952
Allen,C. Lee,57,0.017543859649122806
Allen,C. Martin,2,0.5
Allen,C. Metu,8,0.125
Allen,C. Miles,86,0.011627906976744186
Allen,C. Osman,86,0.011627906976744186
Allen,C. Parsons,14,0.07142857142857142
Allen,C. Porter Jr.,31,0.03225806451612903
Allen,C. Sexton,32,0.03125
Allen,C. Villanueva,5,0.2
Allen,C. Watson,5,0.2
Allen,C. Wilcox,158,0.006329113924050633
Allen,D. Arthur,52,0.019230769230769232
Allen,D. Bane,27,0.037037037037037035
Allen,D. Booker,193,0.0051813471502590676
Allen,D. Brooks,102,0.00980392156862745
Allen,D. Carroll,39,0.02564102564102564
Allen,D. Cousins,11,0.09090909090909091
Allen,D. Cunningham,17,0.058823529411764705
Allen,D. Dotson,29,0.034482758620689655
Allen,D. Eubanks,22,0.045454545454545456
Allen,D. Exum,3,0.3333333333333333
Allen,D. Favors,2,0.5
Allen,D. Fortson,6,0.16666666666666666
Allen,D. Gadzuric,2,0.5
Allen,D. Garland,327,0.0030581039755351682
Allen,D. George,5,0.2
Allen,D. Hunter,30,0.03333333333333333
Allen,D. Jones,5,0.2
Allen,D. Melton,8,0.125
Allen,D. Miller,3,0.3333333333333333
Allen,D. Mitchell,214,0.004672897196261682
Allen,D. Morris,8,0.125
Allen,D. Roddy,2,0.5
Allen,D. Rudez,9,0.1111111111111111
Allen,D. Russell,86,0.011627906976744186
Allen,D. Schröder,5,0.2
Allen,D. Sloan,5,0.2
Allen,D. Smith Jr.,2,0.5
Allen,D. Wade,154,0.006493506493506494
Allen,D. West,54,0.018518518518518517
Allen,D. Wilkins,90,0.011111111111111112
Allen,D. Windler,26,0.038461538461538464
Allen,D. Wright,17,0.058823529411764705
Allen,E. Basden,2,0.5
Allen,E. Bates,3,0.3333333333333333
Allen,E. Brand,16,0.0625
Allen,E. Dampier,2,0.5
Allen,E. Davis,18,0.05555555555555555
Allen,E. Gordon,81,0.012345679012345678
Allen,E. House,43,0.023255813953488372
Allen,E. Jones,2,0.5
Allen,E. Mobley,232,0.004310344827586207
Allen,E. Moore,3,0.3333333333333333
Allen,E. Mudiay,2,0.5
Allen,E. Piatkowski,2,0.5
Allen,E. Turner,61,0.01639344262295082
Allen,E. Udoh,6,0.16666666666666666
Allen,E. Watson,105,0.009523809523809525
Allen,E. Williams,18,0.05555555555555555
Allen,F. Elson,2,0.5
Allen,G. Antetokounmpo,150,0.006666666666666667
Allen,G. Arenas,3,0.3333333333333333
Allen,G. Davis,104,0.009615384615384616
Allen,G. Dieng,7,0.14285714285714285
Allen,G. Green,22,0.045454545454545456
Allen,G. Hill,56,0.017857142857142856
Allen,G. Jackson,3,0.3333333333333333
Allen,G. Monroe,2,0.5
Allen,G. Niang,56,0.017857142857142856
Allen,G. Oden,2,0.5
Allen,G. Pruitt,3,0.3333333333333333
Allen,G. Robinson III,18,0.05555555555555555
Allen,G. Stiemsma,14,0.07142857142857142
Allen,G. Temple,27,0.037037037037037035
Allen,G. Vasquez,2,0.5
Allen,G. Yabusele,2,0.5
Allen,H. Ellenson,10,0.1
Allen,H. Haddadi,4,0.25
Allen,H. Highsmith,11,0.09090909090909091
